Symbol	Name	LastSale	MarketCap	IPOyear	Sector	Industry	Exchange	Currency
ATLC	Atlanticus Holdings Corporation	2.75	$42.27M	1995	Finance	Finance: Consumer Services	NASDAQ	USD
ATLO	Ames National Corporation	32.3	$300.74M	NA	Finance	Major Banks	NASDAQ	USD
ATNI	ATN International, Inc.	68.02	$1.1B	NA	Public Utilities	Telecommunications Equipment	NASDAQ	USD
ATOM	Atomera Incorporated	5.63	$67.7M	2016	Technology	Semiconductors	NASDAQ	USD
ATOS	Atossa Genetics Inc.	1.49	$5.64M	2012	Health Care	Medical/Dental Instruments	NASDAQ	USD
ATRA	Atara Biotherapeutics, Inc.	13.8	$398.28M	2014	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	NASDAQ	USD
ATRC	AtriCure, Inc.	17.65	$586.69M	2005	Health Care	Medical/Dental Instruments	NASDAQ	USD
ATRI	Atrion Corporation	491	$895.72M	NA	Health Care	Medical/Dental Instruments	NASDAQ	USD
ATRO	Astronics Corporation	33.16	$1.11B	NA	Capital Goods	Military/Government/Technical	NASDAQ	USD
ATRS	Antares Pharma, Inc.	2.41	$373.76M	NA	Health Care	Medical/Dental Instruments	NASDAQ	USD
ATSG	Air Transport Services Group, Inc	17.03	$1.01B	NA	Transportation	Air Freight/Delivery Services	NASDAQ	USD
ATTU	Attunity Ltd.	8.77	$147.7M	NA	Technology	Computer Software: Prepackaged Software	NASDAQ	USD
ATVI	Activision Blizzard, Inc	45.55	$33.85B	NA	Technology	Computer Software: Prepackaged Software	NASDAQ	USD
AUBN	Auburn National Bancorporation, Inc.	33.12	$120.67M	NA	Finance	Major Banks	NASDAQ	USD
AUDC	AudioCodes Ltd.	7.02	$232.34M	1999	Public Utilities	Telecommunications Equipment	NASDAQ	USD
AUPH	Aurinia Pharmaceuticals Inc	3.72	$196.45M	NA	Health Care	Major Pharmaceuticals	NASDAQ	USD
AVAV	AeroVironment, Inc.	26.58	$621.66M	2007	Capital Goods	Aerospace	NASDAQ	USD
AVDL	Avadel Pharmaceuticals plc	10.27	$423.55M	NA	Health Care	Major Pharmaceuticals	NASDAQ	USD
AVEO	AVEO Pharmaceuticals, Inc.	0.7855	$59.59M	2010	Health Care	Major Pharmaceuticals	NASDAQ	USD
AVGO	Broadcom Limited	210.37	$84.37B	2009	Technology	Semiconductors	NASDAQ	USD
AVGR	Avinger, Inc.	2.3	$52.45M	2015	Health Care	Medical/Dental Instruments	NASDAQ	USD
AVHI	A V Homes, Inc.	16.2	$365.64M	NA	Capital Goods	Homebuilding	NASDAQ	USD
AVID	Avid Technology, Inc.	5.85	$237.66M	1993	Technology	Computer Software: Prepackaged Software	NASDAQ	USD
AVIR	Aviragen Therapeutics, Inc.	0.63	$24.35M	NA	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	NASDAQ	USD
AVNW	Aviat Networks, Inc.	15.865	$84.18M	NA	Technology	Radio And Television Broadcasting And Communications Equipment	NASDAQ	USD
AVXL	Anavex Life Sciences Corp.	5.67	$232.89M	NA	Health Care	Biotechnology: Commercial Physical & Biological Resarch	NASDAQ	USD
AVXS	AveXis, Inc.	55.1	$1.52B	2016	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	NASDAQ	USD
AWRE	Aware, Inc.	4.95	$111.04M	1996	Technology	Computer Software: Prepackaged Software	NASDAQ	USD
AXAR	Axar Acquisition Corp.	9.98	$84.89M	2014	Finance	Business Services	NASDAQ	USD
AXARU	Axar Acquisition Corp.	10.1	NA	2014	Finance	Business Services	NASDAQ	USD
AXARW	Axar Acquisition Corp.	0.081	NA	2014	Finance	Business Services	NASDAQ	USD
AXAS	Abraxas Petroleum Corporation	2.16	$353.9M	NA	Energy	Oil & Gas Production	NASDAQ	USD
AXDX	Accelerate Diagnostics, Inc.	26.6	$1.37B	NA	Capital Goods	Biotechnology: Laboratory Analytical Instruments	NASDAQ	USD
AXGN	AxoGen, Inc.	10.65	$350.36M	NA	Health Care	Biotechnology: Electromedical & Electrotherapeutic Apparatus	NASDAQ	USD
AXSM	Axsome Therapeutics, Inc.	4.3	$82.36M	2015	Health Care	Major Pharmaceuticals	NASDAQ	USD
AXTI	AXT Inc	7.95	$258.85M	1998	Technology	Semiconductors	NASDAQ	USD
AYA	Amaya Inc.	14.6	$2.13B	NA	Technology	Computer Software: Programming, Data Processing	NASDAQ	USD
AZPN	Aspen Technology, Inc.	58.37	$4.44B	1994	Technology	EDP Services	NASDAQ	USD
AZRX	AzurRx BioPharma, Inc.	4.19	$40.35M	2016	NA	NA	NASDAQ	USD
BABY	Natus Medical Incorporated	37.95	$1.25B	2001	Health Care	Biotechnology: Electromedical & Electrotherapeutic Apparatus	NASDAQ	USD
BANF	BancFirst Corporation	97.55	$1.53B	1993	Finance	Major Banks	NASDAQ	USD
BANFP	BancFirst Corporation	28.25	$28.25M	NA	Finance	Major Banks	NASDAQ	USD
BANR	Banner Corporation	58.74	$1.95B	NA	Finance	Major Banks	NASDAQ	USD
BANX	StoneCastle Financial Corp	19.77	$128.98M	NA	NA	NA	NASDAQ	USD
BASI	Bioanalytical Systems, Inc.	1.26	$10.22M	1997	Health Care	Biotechnology: Commercial Physical & Biological Resarch	NASDAQ	USD
BATRA	Liberty Media Corporation	21.31	NA	NA	Consumer Services	Broadcasting	NASDAQ	USD
BATRK	Liberty Media Corporation	21.26	$1.05B	NA	Consumer Services	Broadcasting	NASDAQ	USD
BBBY	Bed Bath & Beyond Inc.	41.04	$6.17B	1992	Consumer Services	Home Furnishings	NASDAQ	USD
BBC	BioShares Biotechnology Clinical Trials Fund	20.6019	$20.6M	NA	NA	NA	NASDAQ	USD
BBGI	Beasley Broadcast Group, Inc.	8.9	$256.1M	2000	Consumer Services	Broadcasting	NASDAQ	USD
BBH	VanEck Vectors Biotech ETF	118.5	$692.81M	NA	NA	NA	NASDAQ	USD
BBOX	Black Box Corporation	9.55	$144.67M	NA	Technology	Computer Communications Equipment	NASDAQ	USD
BBP	BioShares Biotechnology Products Fund	36.9426	$36.94M	NA	NA	NA	NASDAQ	USD
BBRG	Bravo Brio Restaurant Group, Inc.	4	$58.9M	2010	Consumer Services	Restaurants	NASDAQ	USD
BBRX	Braeburn Pharmaceuticals, Inc.	NA	NA	NA	NA	NA	NASDAQ	USD
BBRY	BlackBerry Limited	7.08	$3.76B	NA	Public Utilities	Telecommunications Equipment	NASDAQ	USD
BBSI	Barrett Business Services, Inc.	62.3	$451.28M	1993	Technology	Professional Services	NASDAQ	USD
BCBP	BCB Bancorp, Inc. (NJ)	14.65	$165.06M	2005	Finance	Savings Institutions	NASDAQ	USD
BCLI	Brainstorm Cell Therapeutics Inc.	4.15	$77.56M	NA	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	NASDAQ	USD
BCOM	B Communications Ltd.	19.75	$590.31M	NA	Consumer Services	Telecommunications Equipment	NASDAQ	USD
BCOR	Blucora, Inc.	15.6	$652.78M	NA	Technology	EDP Services	NASDAQ	USD
BCOV	Brightcove Inc.	8.15	$277.59M	2012	Technology	EDP Services	NASDAQ	USD
BCPC	Balchem Corporation	84.24	$2.67B	NA	Basic Industries	Major Chemicals	NASDAQ	USD
BCRX	BioCryst Pharmaceuticals, Inc.	5.49	$404.93M	1994	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	NASDAQ	USD
BCTF	Bancorp 34, Inc.	12.75	$43.84M	NA	Finance	Savings Institutions	NASDAQ	USD
BDE	Black Diamond, Inc.	5.85	$175.59M	NA	Consumer Non-Durables	Recreational Products/Toys	NASDAQ	USD
BDGE	Bridge Bancorp, Inc.	36.35	$713.46M	NA	Finance	Major Banks	NASDAQ	USD
BDSI	BioDelivery Sciences International, Inc.	1.875	$101.47M	NA	Health Care	Major Pharmaceuticals	NASDAQ	USD
BEAT	BioTelemetry, Inc.	27.2	$767.89M	2008	Health Care	Medical Specialities	NASDAQ	USD
BEAV	B/E Aerospace, Inc.	63.13	$6.41B	1990	Capital Goods	Military/Government/Technical	NASDAQ	USD
BEBE	bebe stores, inc.	6.1101	$49.29M	1998	Consumer Non-Durables	Apparel	NASDAQ	USD
BECN	Beacon Roofing Supply, Inc.	45.2	$2.72B	2004	Consumer Services	RETAIL: Building Materials	NASDAQ	USD
BELFA	Bel Fuse Inc.	22.65	$270.3M	NA	Capital Goods	Electrical Products	NASDAQ	USD
BELFB	Bel Fuse Inc.	27.05	$322.8M	NA	Capital Goods	Electrical Products	NASDAQ	USD
BFIN	BankFinancial Corporation	14.97	$288.37M	NA	Finance	Savings Institutions	NASDAQ	USD
BFIT	Global X Health & Wellness Thematic ETF	14.886	NA	NA	NA	NA	NASDAQ	USD
BGCP	BGC Partners, Inc.	11.57	$3.24B	NA	Finance	Investment Bankers/Brokers/Service	NASDAQ	USD
BGFV	Big 5 Sporting Goods Corporation	13.5	$295.59M	2002	Consumer Services	Other Specialty Stores	NASDAQ	USD
BGNE	BeiGene, Ltd.	38.57	$1.5B	2016	Health Care	Major Pharmaceuticals	NASDAQ	USD
BHAC	Barington/Hilco Acquisition Corp.	10.2	$57.75M	2015	Finance	Business Services	NASDAQ	USD
BHACR	Barington/Hilco Acquisition Corp.	0.3499	NA	2015	Finance	Business Services	NASDAQ	USD
BHACU	Barington/Hilco Acquisition Corp.	13.6	NA	2015	Finance	Business Services	NASDAQ	USD
BHACW	Barington/Hilco Acquisition Corp.	0.168	NA	2015	Finance	Business Services	NASDAQ	USD
BHBK	Blue Hills Bancorp, Inc.	18.65	$499.07M	2014	Finance	Major Banks	NASDAQ	USD
BIB	ProShares Ultra Nasdaq Biotechnology	47.3	$406.78M	NA	NA	NA	NASDAQ	USD
BICK	First Trust BICK Index Fund	24.288	$8.5M	NA	NA	NA	NASDAQ	USD
BIDU	Baidu, Inc.	175.17	$60.77B	2005	Technology	Computer Software: Programming, Data Processing	NASDAQ	USD
BIIB	Biogen Inc.	285.13	$61.57B	NA	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	NASDAQ	USD
BIOC	Biocept, Inc.	2.03	$35.52M	2014	Health Care	Medical Specialities	NASDAQ	USD
BIOL	Biolase, Inc.	1.49	$100.67M	NA	Health Care	Medical/Dental Instruments	NASDAQ	USD
BIOP	Bioptix, Inc	3.15	$14.19M	NA	Health Care	Biotechnology: In Vitro & In Vivo Diagnostic Substances	NASDAQ	USD
BIOS	BioScrip, Inc.	1.58	$185.94M	NA	Health Care	Medical/Nursing Services	NASDAQ	USD
BIS	ProShares UltraShort Nasdaq Biotechnology	28.8	$57.17M	NA	NA	NA	NASDAQ	USD
BIVV	Bioverativ Inc.	50.96	$5.5B	NA	Health Care	Major Pharmaceuticals	NASDAQ	USD
BJRI	BJ&#39;s Restaurants, Inc.	37.25	$866.37M	NA	Consumer Services	Restaurants	NASDAQ	USD
BKCC	BlackRock Capital Investment Corporation	7.88	$572.69M	2007	NA	NA	NASDAQ	USD
BKEP	Blueknight Energy Partners L.P., L.L.C.	6.85	$260.25M	2011	Energy	Natural Gas Distribution	NASDAQ	USD
BKEPP	Blueknight Energy Partners L.P., L.L.C.	7.84	$236.44M	NA	Energy	Natural Gas Distribution	NASDAQ	USD
BKMU	Bank Mutual Corporation	10	$456.92M	NA	Finance	Savings Institutions	NASDAQ	USD
BKSC	Bank of South Carolina Corp.	19.2788	$95.41M	NA	Finance	Major Banks	NASDAQ	USD
BL	BlackLine, Inc.	29.92	$1.53B	2016	NA	NA	NASDAQ	USD
BLBD	Blue Bird Corporation	16.7	$384.6M	2014	Capital Goods	Construction/Ag Equipment/Trucks	NASDAQ	USD
BLCM	Bellicum Pharmaceuticals, Inc.	12.04	$326.35M	2014	Health Care	Major Pharmaceuticals	NASDAQ	USD
BLDP	Ballard Power Systems, Inc.	1.97	$344.26M	NA	Energy	Industrial Machinery/Components	NASDAQ	USD
BLDR	Builders FirstSource, Inc.	12.24	$1.37B	2005	Consumer Services	RETAIL: Building Materials	NASDAQ	USD
BLFS	BioLife Solutions, Inc.	1.974	$25.42M	NA	Health Care	Biotechnology: Electromedical & Electrotherapeutic Apparatus	NASDAQ	USD
BLIN	Bridgeline Digital, Inc.	0.621	$13.02M	NA	Technology	Computer Software: Prepackaged Software	NASDAQ	USD
BLKB	Blackbaud, Inc.	72.97	$3.47B	2004	Technology	Computer Software: Prepackaged Software	NASDAQ	USD
BLMN	Bloomin&#39; Brands, Inc.	17.27	$1.82B	2012	Consumer Services	Restaurants	NASDAQ	USD
BLMT	BSB Bancorp, Inc.	27.85	$253.72M	2011	Finance	Major Banks	NASDAQ	USD
BLPH	Bellerophon Therapeutics, Inc.	1.4	$44.38M	2015	Health Care	Major Pharmaceuticals	NASDAQ	USD
BLRX	BioLineRx Ltd.	1.1402	$64.34M	NA	Health Care	Major Pharmaceuticals	NASDAQ	USD
BLUE	bluebird bio, Inc.	82	$3.06B	2013	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	NASDAQ	USD
BLVD	Boulevard Acquisition Corp. II	10	$462.5M	2015	Finance	Business Services	NASDAQ	USD
BLVDU	Boulevard Acquisition Corp. II	10.32	NA	2015	Finance	Business Services	NASDAQ	USD
BLVDW	Boulevard Acquisition Corp. II	0.68	NA	2015	Finance	Business Services	NASDAQ	USD
BMCH	BMC Stock Holdings, Inc.	20.15	$1.34B	2013	Consumer Services	RETAIL: Building Materials	NASDAQ	USD
BMLA	BullMark LatAm Select Leaders ETF	30.812	NA	NA	NA	NA	NASDAQ	USD
BMLP	Bank Of Montreal	55.81	NA	NA	NA	NA	NASDAQ	USD
BMRA	Biomerica, Inc.	2.52	$21.32M	NA	Health Care	Medical/Dental Instruments	NASDAQ	USD
BMRC	Bank of Marin Bancorp	68.9	$422.17M	NA	Finance	Major Banks	NASDAQ	USD
BMRN	BioMarin Pharmaceutical Inc.	87.51	$15.05B	1999	Health Care	Major Pharmaceuticals	NASDAQ	USD
BMTC	Bryn Mawr Bank Corporation	41.45	$702.19M	NA	Finance	Major Banks	NASDAQ	USD
BNCL	Beneficial Bancorp, Inc.	16.85	$1.28B	NA	Finance	Savings Institutions	NASDAQ	USD
BNCN	BNC Bancorp	36.15	$1.89B	NA	Finance	Major Banks	NASDAQ	USD
BNDX	Vanguard Total International Bond ETF	54.23	$6.51B	NA	NA	NA	NASDAQ	USD
BNFT	Benefitfocus, Inc.	25.1	$746.75M	2013	Technology	Computer Software: Prepackaged Software	NASDAQ	USD
BNSO	Bonso Electronics International, Inc.	2.26	$11.65M	NA	Capital Goods	Industrial Machinery/Components	NASDAQ	USD
BNTC	Benitec Biopharma Limited	2.47	$21.72M	2015	Health Care	Major Pharmaceuticals	NASDAQ	USD
BNTCW	Benitec Biopharma Limited	0.27	NA	2015	Health Care	Major Pharmaceuticals	NASDAQ	USD
BOBE	Bob Evans Farms, Inc.	56.76	$1.12B	NA	Consumer Services	Restaurants	NASDAQ	USD
BOCH	Bank of Commerce Holdings (CA)	10.3	$138.43M	NA	Finance	Major Banks	NASDAQ	USD
BOFI	BofI Holding, Inc.	30.84	$1.95B	2005	Finance	Savings Institutions	NASDAQ	USD
BOFIL	BofI Holding, Inc.	25.76	NA	NA	Finance	Savings Institutions	NASDAQ	USD
BOJA	Bojangles&#39;, Inc.	21	$767.5M	2015	Consumer Services	Restaurants	NASDAQ	USD
BOKF	BOK Financial Corporation	82.93	$5.41B	NA	Finance	Major Banks	NASDAQ	USD
BOKFL	BOK Financial Corporation	24.26	NA	NA	Finance	Major Banks	NASDAQ	USD
BOLD	Audentes Therapeutics, Inc.	15.8	$343.26M	2016	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	NASDAQ	USD
BONT	The Bon-Ton Stores, Inc.	1.25	$26.99M	1991	Consumer Services	Department/Specialty Retail Stores	NASDAQ	USD
BOOM	DMC Global Inc.	15.6	$225.92M	NA	Capital Goods	Industrial Specialties	NASDAQ	USD
BOSC	B.O.S. Better Online Solutions	2.32	$6.97M	NA	Technology	Computer Communications Equipment	NASDAQ	USD
BOTJ	Bank of the James Financial Group, Inc.	16.25	$71.15M	NA	Finance	Major Banks	NASDAQ	USD
BOTZ	Global X Robotics & Artificial Intelligence Thematic ETF	16.6	NA	NA	NA	NA	NASDAQ	USD
BPFH	Boston Private Financial Holdings, Inc.	17.05	$1.43B	NA	Finance	Major Banks	NASDAQ	USD
BPFHP	Boston Private Financial Holdings, Inc.	25.52	NA	NA	Finance	Major Banks	NASDAQ	USD
BPFHW	Boston Private Financial Holdings, Inc.	10.69	NA	NA	Finance	Major Banks	NASDAQ	USD
BPMC	Blueprint Medicines Corporation	34.64	$1.15B	2015	Health Care	Major Pharmaceuticals	NASDAQ	USD
BPOP	Popular, Inc.	44.35	$4.6B	NA	Finance	Major Banks	NASDAQ	USD
BPOPM	Popular, Inc.	22.485	NA	NA	Finance	Major Banks	NASDAQ	USD
BPOPN	Popular, Inc.	24.25	$291M	NA	Finance	Major Banks	NASDAQ	USD
BPTH	Bio-Path Holdings, Inc.	0.8493	$81.23M	NA	Health Care	Major Pharmaceuticals	NASDAQ	USD
BRCD	Brocade Communications Systems, Inc.	12.33	$5.01B	1999	Technology	Computer Communications Equipment	NASDAQ	USD
BREW	Craft Brew Alliance, Inc.	15.3	$294.64M	NA	Consumer Non-Durables	Beverages (Production/Distribution)	NASDAQ	USD
BRID	Bridgford Foods Corporation	12.0999	$109.83M	NA	Consumer Non-Durables	Specialty Foods	NASDAQ	USD
BRKL	Brookline Bancorp, Inc.	16.25	$1.15B	NA	Finance	Savings Institutions	NASDAQ	USD
BRKR	Bruker Corporation	24.87	$3.99B	NA	Capital Goods	Biotechnology: Laboratory Analytical Instruments	NASDAQ	USD
BRKS	Brooks Automation, Inc.	21.81	$1.52B	1995	Technology	Industrial Machinery/Components	NASDAQ	USD
BSET	Bassett Furniture Industries, Incorporated	26.9	$288.5M	NA	Consumer Durables	Home Furnishings	NASDAQ	USD
BSF	Bear State Financial, Inc.	9.9	$372.42M	NA	Finance	Major Banks	NASDAQ	USD
BSFT	BroadSoft, Inc.	42.9	$1.29B	2010	Technology	Computer Software: Prepackaged Software	NASDAQ	USD
BSPM	Biostar Pharmaceuticals, Inc.	2.79	$7.36M	NA	Health Care	Major Pharmaceuticals	NASDAQ	USD
BSQR	BSQUARE Corporation	5.2	$65.21M	1999	Miscellaneous	Business Services	NASDAQ	USD
BSRR	Sierra Bancorp	28.72	$395.66M	NA	Finance	Major Banks	NASDAQ	USD
BSTC	BioSpecifics Technologies Corp	50.46	$360.65M	NA	Health Care	Major Pharmaceuticals	NASDAQ	USD
BSTG	Biostage, Inc.	0.359	$6.14M	NA	Health Care	Medical/Dental Instruments	NASDAQ	USD
BTEC	Principal Healthcare Innovators Index ETF	25.93	$6.48M	NA	NA	NA	NASDAQ	USD
BUFF	Blue Buffalo Pet Products, Inc.	24.95	$4.9B	2015	Consumer Non-Durables	Packaged Foods	NASDAQ	USD
BUR	Burcon NutraScience Corp	1.7508	$66.23M	NA	Consumer Non-Durables	Packaged Foods	NASDAQ	USD
BUSE	First Busey Corporation	31.32	$1.2B	NA	Finance	Major Banks	NASDAQ	USD
BV	Bazaarvoice, Inc.	4.65	$388.12M	2012	Technology	Computer Software: Prepackaged Software	NASDAQ	USD
BVSN	BroadVision, Inc.	5.7	$28.21M	1996	Technology	Computer Software: Prepackaged Software	NASDAQ	USD
BVXV	BiondVax Pharmaceuticals Ltd.	6	$20.26M	2015	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	NASDAQ	USD
BVXVW	BiondVax Pharmaceuticals Ltd.	0.9	NA	2015	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	NASDAQ	USD
BWEN	Broadwind Energy, Inc.	5.24	$79.5M	NA	Capital Goods	Metal Fabrications	NASDAQ	USD
BWFG	Bankwell Financial Group, Inc.	33.24	$250.1M	2014	Finance	Major Banks	NASDAQ	USD
BWINA	Baldwin & Lyons, Inc.	23.91	$360.66M	NA	Finance	Property-Casualty Insurers	NASDAQ	USD
BWINB	Baldwin & Lyons, Inc.	23.75	$358.25M	NA	Finance	Property-Casualty Insurers	NASDAQ	USD
BWLD	Buffalo Wild Wings, Inc.	153.2	$2.66B	2003	Consumer Services	Restaurants	NASDAQ	USD
BYBK	Bay Bancorp, Inc.	7.5	$78.42M	NA	Finance	Major Banks	NASDAQ	USD
BYFC	Broadway Financial Corporation	1.59	$43.41M	NA	Finance	Savings Institutions	NASDAQ	USD
BZUN	Baozun Inc.	14.48	$725.76M	2015	Consumer Services	Catalog/Specialty Distribution	NASDAQ	USD
CA	CA Inc.	32.63	$13.64B	NA	Technology	Computer Software: Prepackaged Software	NASDAQ	USD
CAAS	China Automotive Systems, Inc.	4.86	$154.09M	NA	Capital Goods	Auto Parts:O.E.M.	NASDAQ	USD
CAC	Camden National Corporation	42.45	$656.97M	NA	Finance	Major Banks	NASDAQ	USD
CACB	Cascade Bancorp	8.42	$642.13M	NA	Finance	Major Banks	NASDAQ	USD
CACC	Credit Acceptance Corporation	200.79	$3.99B	1992	Finance	Finance: Consumer Services	NASDAQ	USD
CACQ	Caesars Acquisition Company	14.1	$1.96B	NA	Consumer Services	Hotels/Resorts	NASDAQ	USD
CADC	China Advanced Construction Materials Group, Inc.	2.85	$6.8M	NA	Basic Industries	Engineering & Construction	NASDAQ	USD
CAFD	8point3 Energy Partners LP	13.48	$1.07B	2015	Public Utilities	Electric Utilities: Central	NASDAQ	USD
CAKE	The Cheesecake Factory Incorporated	61.1	$2.9B	1992	Consumer Services	Restaurants	NASDAQ	USD
CALA	Calithera Biosciences, Inc.	8.95	$207.84M	2014	Health Care	Major Pharmaceuticals	NASDAQ	USD
CALD	Callidus Software, Inc.	19.7	$1.25B	2003	Technology	EDP Services	NASDAQ	USD
CALI	China Auto Logistics Inc.	3.5945	$14.5M	NA	Consumer Services	Motor Vehicles	NASDAQ	USD
CALL	magicJack VocalTec Ltd	7.85	$124.79M	NA	Public Utilities	Telecommunications Equipment	NASDAQ	USD
CALM	Cal-Maine Foods, Inc.	37.95	$1.84B	1996	Consumer Non-Durables	Farming/Seeds/Milling	NASDAQ	USD
CAMP	CalAmp Corp.	15.9	$563.06M	1983	Technology	Radio And Television Broadcasting And Communications Equipment	NASDAQ	USD
CAMT	Camtek Ltd.	3.53	$124.78M	2000	Capital Goods	Electronic Components	NASDAQ	USD
CAPN	Capnia, Inc.	0.7101	$12.89M	2014	Health Care	Biotechnology: Electromedical & Electrotherapeutic Apparatus	NASDAQ	USD
CAPNW	Capnia, Inc.	0.0975	NA	2014	Health Care	Biotechnology: Electromedical & Electrotherapeutic Apparatus	NASDAQ	USD
CAPR	Capricor Therapeutics, Inc.	3.07	$65.69M	NA	Health Care	Major Pharmaceuticals	NASDAQ	USD
CAPX	Elkhorn S&P 500 Capital Expenditures Portfolio	27.3929	$2.85M	NA	NA	NA	NASDAQ	USD
CAR	Avis Budget Group, Inc.	32.46	$2.79B	NA	Consumer Services	Rental/Leasing Companies	NASDAQ	USD
CARA	Cara Therapeutics, Inc.	15.03	$410.06M	2014	Health Care	Major Pharmaceuticals	NASDAQ	USD
CARB	Carbonite, Inc.	19.55	$535.55M	2011	Technology	EDP Services	NASDAQ	USD
CARO	Carolina Financial Corporation	30.65	$440.02M	NA	Finance	Major Banks	NASDAQ	USD
CART	Carolina Trust BancShares, Inc.	9.45	$43.95M	NA	Finance	Major Banks	NASDAQ	USD
CARV	Carver Bancorp, Inc.	3.25	$12.01M	NA	Finance	Savings Institutions	NASDAQ	USD
CARZ	First Trust NASDAQ Global Auto Index Fund	36.106	$18.05M	NA	NA	NA	NASDAQ	USD
CASC	Cascadian Therapeutics, Inc.	4.05	$91.38M	NA	Health Care	Biotechnology: Commercial Physical & Biological Resarch	NASDAQ	USD
CASH	Meta Financial Group, Inc.	87.05	$813.55M	1993	Finance	Savings Institutions	NASDAQ	USD
CASI	CASI Pharmaceuticals, Inc.	1.41	$84.88M	NA	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	NASDAQ	USD
CASM	CAS Medical Systems, Inc.	1.54	$42.11M	NA	Health Care	Medical/Dental Instruments	NASDAQ	USD
CASS	Cass Information Systems, Inc	66.9	$747.69M	NA	Miscellaneous	Business Services	NASDAQ	USD
CASY	Caseys General Stores, Inc.	117.34	$4.6B	1983	Consumer Durables	Automotive Aftermarket	NASDAQ	USD
CATB	Catabasis Pharmaceuticals, Inc.	1.22	$22.76M	2015	Health Care	Major Pharmaceuticals	NASDAQ	USD
CATH	Global X S&P 500 Catholic Values ETF	28.69	NA	NA	NA	NA	NASDAQ	USD
CATM	Cardtronics plc	44.65	$2.03B	2007	Miscellaneous	Business Services	NASDAQ	USD
CATY	Cathay General Bancorp	39.71	$3.16B	NA	Finance	Major Banks	NASDAQ	USD
CATYW	Cathay General Bancorp	16.6596	NA	NA	Finance	Major Banks	NASDAQ	USD
CAVM	Cavium, Inc.	65.12	$4.36B	2007	Technology	Semiconductors	NASDAQ	USD
CBAK	CBAK Energy Technology, Inc.	1.3	$25.48M	NA	Miscellaneous	Industrial Machinery/Components	NASDAQ	USD
CBAN	Colony Bankcorp, Inc.	14	$118.15M	NA	Finance	Major Banks	NASDAQ	USD
CBAY	CymaBay Therapeutics Inc.	2.9	$68.36M	NA	Health Care	Major Pharmaceuticals	NASDAQ	USD
CBF	Capital Bank Financial Corp.	40.85	$2.11B	2012	Finance	Major Banks	NASDAQ	USD
CBFV	CB Financial Services, Inc.	25.25	$103.19M	NA	Finance	Major Banks	NASDAQ	USD
CBIO	Catalyst Biosciences, Inc. 	6.09	$325516.59	NA	Health Care	Major Pharmaceuticals	NASDAQ	USD
CBLI	Cleveland BioLabs, Inc.	1.65	$18.13M	2006	Health Care	Biotechnology: Commercial Physical & Biological Resarch	NASDAQ	USD
CBMG	Cellular Biomedicine Group, Inc.	11.5	$163.89M	NA	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	NASDAQ	USD
CBMX	CombiMatrix Corporation	4.4	$11M	NA	Health Care	Hospital/Nursing Management	NASDAQ	USD
CBMXW	CombiMatrix Corporation	0.81	NA	NA	Health Care	Hospital/Nursing Management	NASDAQ	USD
CBOE	CBOE Holdings, Inc.	79.7	$6.48B	2010	Finance	Investment Bankers/Brokers/Service	NASDAQ	USD
CBPO	China Biologic Products, Inc.	109.1	$2.96B	NA	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	NASDAQ	USD
CBRL	Cracker Barrel Old Country Store, Inc.	161.65	$3.89B	1981	Consumer Services	Restaurants	NASDAQ	USD
CBSH	Commerce Bancshares, Inc.	59.27	$6.01B	NA	Finance	Major Banks	NASDAQ	USD
CBSHP	Commerce Bancshares, Inc.	26.3113	$2.41B	NA	Finance	Major Banks	NASDAQ	USD
CCBG	Capital City Bank Group	21.48	$361.83M	NA	Finance	Major Banks	NASDAQ	USD
CCCL	China Ceramics Co., Ltd.	2.2133	$6.2M	NA	Capital Goods	Building Materials	NASDAQ	USD
